ORIG_FID,经度,纬度,value
7665,145.328954,267.8259587,4
7666,150.8027064,259.9229226,4
7667,157.4395272,253.2859694,4
7668,165.4284896,248.8830956,4
7669,173.6065252,245.4482185,4
7670,181.7845609,242.0133414,4
7671,189.3136875,237.0002269,4
7672,194.7582428,230.7194253,4
7673,198.7671356,224.7491737,4
7674,202.7760284,218.7789221,4
7675,206.7849212,212.8086706,4
7676,210.793814,206.838419,4
7677,214.8027069,200.8681674,4
7678,218.8115997,194.8979159,4
7679,222.8204925,188.9276643,4
7680,226.8293853,182.9574127,4
7681,230.7943364,176.5986936,4
7682,234.7153458,169.8515069,4
7683,238.6363552,163.1043202,4
7684,242.1178207,155.275835,4
7685,245.1597422,146.3660514,4
7686,247.1123892,137.1177367,4
7687,247.9757619,127.5308907,4
7688,248.8391345,117.9440447,4
7689,249.7025072,108.3571988,4
7690,250.8780849,100.6328591,4
7691,252.3658677,94.77102567,4
7692,117.2930311,296.2033497,4
7693,121.2271796,290.5567227,4
7694,127.4596952,282.9186552,4
7695,133.6922108,275.2805877,4
7696,139.2147701,267.6703939,4
7697,144.0273732,260.0880737,4
7698,148.4463103,254.1608859,4
7699,153.2906054,250.2500286,4
7700,158.9539244,246.7003696,4
7701,166.3847424,243.2386605,4
7702,175.5830594,239.8649011,4
7703,182.2766095,236.4482381,4
7704,186.4653928,232.9886717,4
7705,190.9092158,227.7433592,4
7706,195.6080785,220.7123007,4
7707,200.3069413,213.6812423,4
7708,205.005804,206.6501838,4
7709,209.7046668,199.6191253,4
7710,214.4035295,192.5880669,4
7711,219.1023923,185.5570084,4
7712,223.801255,178.52595,4
7713,228.5001178,171.4948915,4
7714,232.3020012,165.2118188,4
7715,235.2069053,159.6767318,4
7716,237.6759575,153.1704337,4
7717,239.7091576,145.6929245,4
7718,241.7423577,138.2154153,4
7719,243.0536976,130.6710653,4
7720,243.6431773,123.0598746,4
7721,244.232657,115.4486839,4
7722,244.8221367,107.8374931,4
7723,246.0605206,99.92351148,4
7724,247.9478087,91.70673887,4
7725,249.1832966,83.81464776,4
7726,110.6670078,296.4221499,3
7727,102.8338131,293.8506385,3
7728,94.78368872,291.9252019,3
7729,86.73356432,289.9997654,4
7730,81.18819892,287.8372949,4
7731,77.79733662,283.7317695,4
7732,75.73814358,276.1725836,4
7733,76.10127998,267.7811227,4
7734,77.20482066,260.3050259,4
7735,78.30836133,252.8289291,4
7736,79.19647149,245.2495283,4
7737,79.86915114,237.5668236,4
7738,80.54183079,229.8841189,4
7739,81.21451043,222.2014142,4
7740,81.88719008,214.5187095,4
7741,82.55986972,206.8360048,4
7742,82.27782791,198.0769315,4
7743,80.11276516,190.0039796,4
7744,76.06592997,183.7140159,4
7745,71.06562178,177.4445503,4
7746,67.02030401,173.1703803,4
7747,81.37227635,293.8500944,4
7748,90.11595177,296.0446225,4
7749,98.8596272,298.2391507,4
7750,107.6033026,300.4336789,4
7751,301.9233311,299.1833058,4
7752,303.8453667,292.1127428,4
7753,306.7930564,285.6668912,4
7754,308.9226989,278.5588958,4
7755,310.2342942,270.7887566,4
7756,311.5458896,263.0186173,4
7757,313.6932552,254.3867705,4
7758,317.6004756,246.6562227,4
7759,322.7078497,242.1152943,4
7760,328.0912929,239.0009785,4
7761,335.1081974,237.4299718,4
7762,343.7585632,237.4022742,4
7763,352.408929,237.3745766,4
7764,361.0592948,237.346879,4
7765,369.7096606,237.3191814,4
7766,378.3600264,237.2914839,4
7767,387.0103922,237.2637863,4
7768,395.6607581,237.2360887,4
7769,404.3111239,237.2083911,4
7770,412.9614897,237.1806935,4
7771,421.6118555,237.1529959,4
7772,430.2622213,237.1252983,4
7773,438.9125871,237.0976008,4
7774,447.5629529,237.0699032,4
7775,456.2133187,237.0422056,3
7776,465.2180815,237.2786801,3
7777,474.5772411,237.7793266,3
7778,483.9364008,238.2799731,3
7779,493.2955605,238.7806197,3
7780,305.8812436,302.0938449,2
7781,307.887174,294.9706301,2
7782,311.0868281,287.5983967,3
7783,313.6007633,279.0293207,2
7784,315.4289796,269.2634021,3
7785,317.2571959,259.4974835,3
7786,320.1176739,251.5281236,4
7787,325.8261776,246.1182341,4
7788,333.5480176,243.151311,4
7789,341.9512631,242.5224063,4
7790,350.8383418,242.5514655,4
7791,359.7254205,242.5805248,4
7792,368.6124992,242.609584,4
7793,377.4995779,242.6386433,4
7794,386.3866566,242.6677025,4
7795,395.2737353,242.6967617,4
7796,404.160814,242.725821,4
7797,413.0478927,242.7548802,4
7798,421.9349714,242.7839394,4
7799,430.8220501,242.8129987,4
7800,439.7091288,242.8420579,3
7801,448.5962075,242.8711171,3
7802,457.4832862,242.9001764,3
7803,466.3703649,242.9292356,4
7804,475.2574436,242.9582949,4
7805,484.1445223,242.9873541,4
7806,493.031601,243.0164133,4
7807,503.7237848,311.979017,3
7808,503.2210737,303.8751652,3
7809,502.97017,295.1322145,2
7810,502.9710737,285.7501652,2
7811,502.9719774,276.3681158,3
7812,502.9728811,266.9860664,3
7813,502.9737848,257.604017,3
7814,502.9746885,248.2219676,4
7815,499.1003844,311.099629,4
7816,498.3508726,303.2370011,4
7817,497.9760353,294.6577918,4
7818,497.9758726,285.3620011,4
7819,497.9757099,276.0662104,3
7820,497.9755471,266.7704197,3
7821,497.9753844,257.474629,4
7822,497.9752217,248.1788383,3
7823,671.5535594,293.9189646,4
7824,671.8118402,285.6537135,4
7825,672.0701211,277.3884624,4
7826,672.3284019,269.1232113,4
7827,672.5866828,260.8579602,4
7828,672.8449637,252.5927091,4
7829,679.3364597,303.5639195,4
7830,686.2939516,303.677687,4
7831,693.2514434,303.7914544,4
7832,700.2089352,303.9052219,4
7833,707.1664271,304.0189894,4
7834,714.1239189,304.1327568,4
7835,721.0814107,304.2465243,4
7836,728.0389026,304.3602918,4
7837,734.9963944,304.4740592,4
7838,681.4354153,298.0370019,4
7839,690.3588713,298.6263104,4
7840,699.2823272,299.2156189,4
7841,708.0854409,299.5753569,4
7842,716.7682121,299.7055243,4
7843,725.4509834,299.8356918,4
7844,734.1337547,299.9658592,4
7845,677.159073,293.6683208,4
7846,677.5298441,285.5202671,4
7847,677.9006153,277.3722133,4
7848,678.2713865,269.2241596,4
7849,678.6421576,261.0761059,4
7850,679.0129288,252.9280522,4
7851,738.4215208,295.9591568,4
7852,738.3142817,287.8155845,4
7853,738.2070426,279.6720122,4
7854,738.0998036,271.5284399,4
7855,738.66733,264.5589704,4
7856,741.0572472,257.8666841,4
7857,743.1505793,251.551512,4
7858,743.8126331,295.7077839,4
7859,743.5899251,287.0622139,4
7860,743.3672172,278.4166439,3
7861,743.1445093,269.771074,3
7862,744.1980466,262.5544899,4
7863,746.5278291,256.7668916,4
7864,748.0839303,251.7020177,4
7865,747.8928176,304.5263651,4
7866,756.1244702,304.5085502,4
7867,764.3561228,304.4907353,4
7868,772.5877754,304.4729205,4
7869,780.819428,304.4551056,4
7870,789.0510806,304.4372908,4
7871,748.0610791,300.043794,4
7872,756.3352632,300.0702443,4
7873,764.6094473,300.0966946,4
7874,772.8836314,300.1231448,4
7875,781.1578155,300.1495951,4
7876,789.4319996,300.1760454,4
7877,818.5633536,296.685248,4
7878,819.0049741,289.6424768,4
7879,819.0904588,282.2585616,4
7880,819.1759436,274.8746463,4
7881,819.2614284,267.4907311,4
7882,819.3469132,260.1068158,4
7883,819.4323979,252.7229006,4
7884,822.806811,296.637512,4
7885,822.838277,289.6354209,4
7886,822.869743,282.6333299,4
7887,822.901209,275.6312389,4
7888,822.932675,268.6291478,4
7889,822.964141,261.6270568,4
7890,823.4775071,253.5784771,4
7891,922.9502109,280.7723672,3
7892,928.900352,273.2552156,2
7893,934.8504932,265.738064,1
7894,940.8006343,258.2209124,1
7895,946.7507755,250.7037608,1
7896,952.7009166,243.1866092,1
7897,958.0814957,236.9893061,2
7898,962.8925127,232.1118516,3
7899,967.7035297,227.2343972,4
7900,972.5145467,222.3569427,4
7901,977.3255638,217.4794882,4
7902,982.1365808,212.6020337,4
7903,986.9475978,207.7245792,4
7904,991.7586148,202.8471247,4
7905,996.5696318,197.9696702,4
7906,926.7361422,284.1923435,4
7907,932.2581458,277.5151445,4
7908,937.7801495,270.8379455,3
7909,943.3021531,264.1607465,3
7910,948.8241568,257.4835475,3
7911,954.3461605,250.8063485,3
7912,959.8681641,244.1291495,4
7913,965.3901678,237.4519505,3
7914,970.9121714,230.7747515,2
7915,976.9758254,224.0313438,1
7916,983.5811296,217.2217274,2
7917,990.1864338,210.4121109,2
7918,995.9855996,204.7632127,2
7919,1000.978627,200.2750329,4
7920,917.2293974,282.2499523,4
7921,911.7379115,277.687971,4
7922,906.2464256,273.1259897,4
7923,900.7549397,268.5640083,4
7924,895.2634538,264.002027,4
7925,889.7719679,259.4400457,4
7926,884.8096224,255.85688,4
7927,880.3764172,253.25253,4
7928,875.6072167,251.1450838,4
7929,870.5020207,249.5345414,4
7930,863.7100961,248.3883832,4
7931,855.2314431,247.7066091,4
7932,846.6816028,246.6348097,4
7933,838.0605751,245.1729852,4
7934,829.4395474,243.7111606,4
7935,914.3818241,286.2776653,4
7936,909.1951917,281.7711101,3
7937,904.0085592,277.2645548,3
7938,898.8219268,272.7579996,3
7939,893.6352943,268.2514443,3
7940,888.4486619,263.7448891,3
7941,883.6113144,260.3099978,3
7942,879.1232519,257.9467705,3
7943,873.6713963,255.7423068,3
7944,865.8341517,253.9674185,3
7945,856.5753112,252.4633419,2
7946,847.2840991,251.2645768,2
7947,837.9605156,250.3711233,2
7948,828.6369321,249.4776697,2
7949,1120.124319,297.495763,4
7950,1113.482685,291.6407491,4
7951,1106.970341,285.5672735,3
7952,1100.587287,279.2753364,3
7953,1094.204234,272.9833992,3
7954,1087.82118,266.691462,3
7955,1081.438127,260.3995249,2
7956,1075.055073,254.1075877,2
7957,1068.67202,247.8156505,2
7958,1062.288966,241.5237134,2
7959,1055.905913,235.2317762,2
7960,1049.522859,228.939839,1
7961,1043.139806,222.6479019,2
7962,1036.756752,216.3559647,1
7963,1031.14217,211.6018414,2
7964,1026.29606,208.385532,2
7965,1019.523538,204.5907687,4
7966,1010.824606,200.2175515,4
7967,1134.445327,297.6337421,4
7968,1139.747402,292.426144,4
7969,1144.41118,288.8053497,4
7970,1150.246889,284.7422897,4
7971,1157.254531,280.2369641,4
7972,1163.832211,276.1680516,4
7973,1169.979928,272.535552,4
7974,1176.814212,268.922204,4
7975,1184.335063,265.3280073,4
7976,1191.855913,261.7338107,4
7977,1199.376764,258.1396141,4
7978,1206.897615,254.5454175,4
7979,1214.418465,250.9512209,4
7980,1220.077015,247.3425328,4
7981,1138.334688,303.6857101,4
7982,1141.676051,297.2397259,4
7983,1145.727266,293.7328723,4
7984,1151.478779,290.0183365,4
7985,1157.597403,286.2679991,4
7986,1162.38284,282.6895422,4
7987,1168.11154,279.0739784,4
7988,1174.783504,275.4213075,4
7989,1181.455467,271.7686366,4
7990,1188.900585,267.9682832,4
7991,1197.118856,264.0202471,4
7992,1205.337127,260.0722111,4
7993,1213.555398,256.1241751,4
7994,1219.819837,252.34055,4
7995,1128.318418,298.2459637,4
7996,1122.004973,292.6760053,4
7997,1115.357282,286.4875692,4
7998,1108.375343,279.6806554,4
7999,1101.393404,272.8737415,4
8000,1094.411466,266.0668277,4
8001,1087.429527,259.2599138,4
8002,1080.447588,252.453,4
8003,1073.46565,245.6460862,4
8004,1066.483711,238.8391723,4
8005,1059.501772,232.0322585,4
8006,1052.519834,225.2253447,4
8007,1045.537895,218.4184308,4
8008,1038.555956,211.611517,4
8009,1033.01594,206.6020372,4
8010,1028.917845,203.3899914,4
8011,1022.770383,199.8457121,4
8012,1014.573555,195.9691993,4
8013,73.8846239,248.1492954,4
8014,74.70359103,240.3860003,4
8015,75.52255817,232.6227053,4
8016,76.3415253,224.8594102,4
8017,77.16049244,217.0961151,4
8018,77.97945957,209.33282,4
8019,77.90025336,202.5992132,4
8020,76.92287379,196.8952947,4
8021,74.4133595,190.8910788,4
8022,70.37171049,184.5865655,4
8023,502.9610778,235.1511676,4
8024,502.9329529,227.3916169,4
8025,502.5526822,219.7702661,4
8026,501.8202659,212.2871152,4
8027,501.0878496,204.8039643,4
8028,500.3554333,197.3208134,4
8029,500.0538802,189.8149056,4
8030,500.1831904,182.2862409,4
8031,500.3125006,174.7575762,3
8032,500.4418107,167.2289115,1
8033,501.1445412,158.6677701,2
8034,501.1288784,150.450952,2
8035,507.6015077,243.6356682,4
8036,516.8542424,243.8451188,4
8037,526.1069771,244.0545693,3
8038,535.3597118,244.2640199,3
8039,544.6124465,244.4734705,3
8040,553.8651812,244.682921,4
8041,506.9016756,239.0401369,3
8042,514.7547461,239.0585249,3
8043,522.6078167,239.0769128,2
8044,530.4608872,239.0953007,2
8045,538.3139577,239.1136887,3
8046,546.1670282,239.1320766,2
8047,554.0200988,239.1504645,2
8048,561.8731693,239.1688525,2
8049,569.7262398,239.1872404,2
8050,497.9607511,236.1482161,1
8051,497.9319727,230.3827624,1
8052,497.4980485,222.7096385,1
8053,496.6589784,213.1288445,1
8054,495.8199084,203.5480505,1
8055,494.9808383,193.9672565,4
8056,494.7391639,185.1293287,1
8057,495.0948852,177.034267,4
8058,495.4506065,168.9392053,4
8059,495.8063278,160.8441436,4
8060,495.4796644,152.6637779,4
8061,572.4092777,235.2574499,4
8062,569.9222829,227.3794811,4
8063,567.4352882,219.5015123,4
8064,564.9482934,211.6235435,4
8065,562.4612986,203.7455747,4
8066,559.9743039,195.8676058,4
8067,558.3530968,189.3507545,4
8068,558.3241679,183.016826,4
8069,559.0217294,175.5047027,4
8070,559.7192909,167.9925793,4
8071,560.5315531,160.5728554,4
8072,561.4585161,153.2455309,4
8073,562.3854791,145.9182063,4
8074,563.3124421,138.5908818,4
8075,564.239405,131.2635572,4
8076,565.166368,123.9362327,4
8077,566.093331,116.6089081,4
8078,567.020294,109.2815836,4
8079,567.9472569,101.9542591,4
8080,568.3910235,95.61342316,4
8081,567.1445847,92.27807727,4
8082,561.059349,90.71651291,4
8083,551.3423257,88.90972873,4
8084,541.6253024,87.10294454,4
8085,531.9082791,85.29616036,4
8086,524.909934,83.0860126,4
8087,521.2380791,80.29511664,4
8088,518.2425368,76.11707333,4
8089,576.9422842,235.200775,4
8090,574.4383769,226.1068661,4
8091,571.9344696,217.0129572,4
8092,569.4305624,207.9190483,4
8093,566.9266551,198.8251394,4
8094,564.4227479,189.7312305,4
8095,563.6886107,181.0254978,4
8096,564.7242437,172.7079414,4
8097,565.7598768,164.390385,4
8098,566.7955098,156.0728285,4
8099,567.8311428,147.7552721,4
8100,568.8667758,139.4377157,4
8101,569.7300244,131.8518749,4
8102,570.4208886,124.99775,4
8103,571.1117528,118.143625,4
8104,571.802617,111.2895,4
8105,572.4934811,104.4353751,4
8106,573.1843453,97.58125009,4
8107,574.2524589,92.34256528,4
8108,582.1634579,239.8537853,2
8109,590.1018982,240.065897,2
8110,598.0403385,240.2780087,2
8111,605.9787788,240.4901204,2
8112,613.6191892,240.9186373,1
8113,620.9615696,241.5635596,2
8114,628.3039501,242.2084818,2
8115,583.8723279,244.9901186,4
8116,591.9819302,245.3611776,4
8117,600.0915324,245.7322366,4
8118,608.2011347,246.1032955,3
8119,616.3107369,246.4743545,3
8120,624.4203392,246.8454135,3
8121,669.5991904,248.3409885,4
8122,662.8493631,248.1027984,4
8123,656.0995359,247.8646083,4
8124,649.3497086,247.6264182,4
8125,642.5998813,247.3882281,4
8126,635.850054,247.150038,4
8127,673.0215356,239.7073545,4
8128,673.6071601,231.8421991,4
8129,673.900028,223.2933942,4
8130,674.1928958,214.7445893,4
8131,674.4857636,206.1957844,4
8132,674.7786315,197.6469795,4
8133,675.0714993,189.0981747,4
8134,675.3643672,180.5493698,4
8135,675.657235,172.0005649,4
8136,675.9501029,163.45176,4
8137,676.2429707,154.9029551,4
8138,676.5358386,146.3541503,4
8139,676.8287064,137.8053454,4
8140,668.1302169,243.0770054,2
8141,659.2259608,242.6348014,2
8142,650.3217046,242.1925974,2
8143,641.4174485,241.7503933,2
8144,634.4702304,242.0301171,1
8145,682.7692492,248.8638541,4
8146,689.9111187,248.8835116,4
8147,697.0529883,248.9031691,4
8148,704.1948578,248.9228266,4
8149,711.3367274,248.9424842,3
8150,718.4785969,248.9621417,3
8151,725.6204665,248.9817992,3
8152,732.762336,249.0014567,3
8153,739.9042056,249.0211142,3
8154,682.8419609,243.4220033,2
8155,689.9164526,243.4348197,1
8156,696.9909443,243.4476362,2
8157,704.065436,243.4604526,2
8158,711.1399277,243.473269,3
8159,718.2144194,243.4860854,3
8160,725.2889111,243.4989019,3
8161,732.3634028,243.5117183,4
8162,739.4378945,243.5245347,4
8163,679.5109031,239.1851799,4
8164,679.9232792,230.7243494,4
8165,680.3356553,222.2635189,4
8166,680.7480314,213.8026885,4
8167,681.0389387,205.7879397,4
8168,681.2083771,198.2192725,4
8169,681.3778156,190.6506053,4
8170,681.547254,183.0819382,4
8171,681.7166924,175.513271,4
8172,681.8861309,167.9446039,4
8173,682.0555693,160.3759367,4
8174,682.2250077,152.8072695,4
8175,682.3944461,145.2386024,4
8176,682.7983564,139.251865,4
8177,683.5621213,136.612828,4
8178,685.1511831,136.0578474,4
8179,690.9427261,136.1881861,4
8180,700.2368363,136.6855583,4
8181,709.5309466,137.1829304,4
8182,718.8250568,137.6803025,4
8183,725.789722,136.8243347,4
8184,728.3549971,131.2896013,4
8185,729.9406173,124.6760322,4
8186,731.8103165,120.5708972,4
8187,733.1201417,113.8113684,4
8188,734.6763042,104.1356015,4
8189,736.2324666,94.45983468,4
8190,737.788629,84.78406781,4
8191,739.3447915,75.10830095,4
8192,740.9009539,65.43253408,4
8193,744.478386,58.16736603,4
8194,750.0770877,53.3127968,4
8195,755.6757895,48.45822757,4
8196,742.2787652,241.0262371,4
8197,740.886015,236.0168255,4
8198,739.7921916,230.6486267,4
8199,738.9972948,224.9216408,4
8200,739.0180705,219.0823074,4
8201,739.8545186,213.1306264,4
8202,742.1937596,206.1211563,4
8203,746.4063799,198.5977785,4
8204,750.9895869,191.6182822,4
8205,755.5727939,184.6387858,4
8206,759.1142259,178.5059757,4
8207,761.613883,173.2198518,4
8208,762.9556606,166.5197109,4
8209,763.1395586,158.4055532,4
8210,763.3234567,150.2913955,4
8211,763.5073548,142.1772378,4
8212,763.6912529,134.06308,4
8213,763.875151,125.9489223,4
8214,764.0590491,117.8347646,4
8215,764.2429472,109.7206069,4
8216,764.4268452,101.6064491,4
8217,764.8883375,92.85956686,4
8218,765.6274241,83.47996003,4
8219,766.3665106,74.1003532,4
8220,767.1055971,64.72074637,4
8221,752.891807,249.030943,4
8222,760.7251403,249.030943,4
8223,768.5584737,249.030943,3
8224,776.391807,249.030943,2
8225,784.2251403,249.030943,2
8226,792.0584737,249.030943,2
8227,799.891807,249.030943,2
8228,807.7251403,249.030943,2
8229,815.5584737,249.030943,1
8230,747.6453764,239.555125,4
8231,745.7226945,232.5775073,1
8232,744.6405373,226.9165035,1
8233,744.1081814,221.5691128,1
8234,744.1256268,216.5353351,2
8235,745.6547839,210.9214943,3
8236,748.6956526,204.7275905,3
8237,752.8096685,197.6016349,3
8238,757.9968315,189.5436277,3
8239,763.1839946,181.4856204,3
8240,766.8129277,173.2716094,3
8241,767.8852911,165.2207406,4
8242,767.9593146,157.4890176,4
8243,768.0333381,149.7572947,4
8244,768.1073616,142.0255717,4
8245,768.1813851,134.2938487,4
8246,768.2554086,126.5621258,4
8247,768.3294321,118.8304028,4
